Year,Region,State,City,Product,Unit_Price,Units,Sales,Profit,Margin,Sales_Method
2021,Southeast,Kentucky,Louisvil,Women's Apparel,12.75865403,275.0,159275.3385,60512,40,Online
2021,Southeast,Kentucky,Louisvil,Men's Street Footwear,9.290073586,425.0,93773.19071,85125,40,Online
2021,Southeast,Kentucky,Louisvil,Men's Athletic Footwear,15.47208666,275.0,73878.84193,38100,35,Online
2021,Southeast,Kentucky,Louisvil,Women's Street Footwear,15.33696338,220.0,138349.7216,39900,40,Online
2021,Northeast,Massachu,Boston,Women's Apparel,14.69222856,225.0,209980.9812,47575,30,In-store
2021,Northeast,Massachu,Boston,Men's Street Footwear,3.726138741,375.0,149851.4696,73437,30,In-store
2021,Northeast,Massachu,Boston,Men's Athletic Footwear,19.50788627,300.0,174576.5719,49650,30,In-store
2021,Northeast,Massachu,Boston,Women's Street Footwear,19.0282412,295.0,209518.6495,40622,25,In-store
2021,Northeast,Massachu,Boston,Women's Athletic Footwear,20.86175485,275.0,103643.3123,37512,25,In-store
2021,Northeast,Massachu,Boston,Men's Apparel,17.400235,250.0,140437.7415,40625,25,In-store
2021,Northeast,Massachu,Boston,Women's Apparel,14.96772302,350.0,185645.5297,73450,30,In-store
2021,Northeast,Massachu,Boston,Men's Street Footwear,12.96881402,575.0,112774.7259,112737,30,In-store
2021,Northeast,Massachu,Boston,Men's Athletic Footwear,6.403586714,375.0,189188.7261,61062,30,In-store
2021,Northeast,Massachu,Boston,Women's Street Footwear,11.42924991,350.0,131168.8221,48925,25,In-store
2021,Northeast,Massachu,Boston,Women's Athletic Footwear,19.37285273,300.0,170073.9381,41650,25,In-store
2021,Northeast,Massachu,Boston,Men's Apparel,19.92092308,300.0,201457.3863,48950,25,In-store
2021,Northeast,Massachu,Boston,Women's Apparel,19.30866806,400.0,201835.6109,84800,30,In-store
2021,Northeast,Massachu,Boston,Men's Street Footwear,19.29314597,525.0,66027.45921,106362,45,In-store
2021,Northeast,Massachu,Boston,Men's Athletic Footwear,15.84752066,325.0,70624.93118,65462,45,In-store
2021,Northeast,Massachu,Boston,Women's Street Footwear,8.099128698,325.0,112453.6785,39137,35,In-store
2021,Northeast,Massachu,Boston,Women's Athletic Footwear,17.62441405,175.0,62458.69506,24000,35,In-store
2021,Northeast,Massachu,Boston,Men's Apparel,14.2785832,225.0,211254.7514,43237,35,In-store
2021,Northeast,Massachu,Boston,Women's Apparel,32.69147049,325.0,256631.2656,58462,40,In-store
2021,Northeast,Massachu,Boston,Men's Street Footwear,17.28589235,575.0,132726.0422,116587,45,In-store
2021,Northeast,Massachu,Boston,Men's Athletic Footwear,20.51283708,225.0,213474.2502,45012,45,In-store
2021,Northeast,Massachu,Boston,Women's Street Footwear,1.78663816,275.0,176270.6453,33625,35,In-store
2021,Northeast,Vermont,Burlingt,Women's Athletic Footwear,10.64296609,150.0,161870.7056,21000,35,In-store
2021,Northeast,Vermont,Burlingt,Men's Apparel,12.97442224,225.0,110056.4616,43237,35,In-store
2021,Northeast,Vermont,Burlingt,Women's Apparel,12.8978234,325.0,198622.3054,58462,40,In-store
2021,Northeast,Vermont,Burlingt,Men's Street Footwear,5.013934973,545.0,162652.9172,110452,45,In-store
2021,Northeast,Vermont,Burlingt,Men's Athletic Footwear,17.58320327,250.0,8417.034134,50125,45,In-store
2021,Northeast,Vermont,Burlingt,Women's Street Footwear,10.64822484,275.0,135042.1883,33625,35,In-store
2021,Northeast,Vermont,Burlingt,Women's Athletic Footwear,19.03084868,125.0,126306.4505,17000,35,In-store
2021,Northeast,Vermont,Burlingt,Men's Apparel,22.29855482,175.0,144468.3913,33625,35,In-store
2020,Northeast,New York,New York,Men's Street Footwear,24.12241041,425.0,134650.3781,300000,50,In-store
2020,Northeast,New York,New York,Men's Athletic Footwear,18.43778519,425.0,163011.7295,150000,30,In-store
2020,Northeast,New York,New York,Women's Street Footwear,18.39947413,425.0,242288.5837,140000,35,In-store
2020,Northeast,New York,New York,Women's Athletic Footwear,25.77628457,850.0,70400.65721,133825,35,In-store
2020,Northeast,New York,New York,Men's Apparel,6.608255595,900.0,196528.6348,162400,30,In-store
2020,Northeast,New York,New York,Women's Apparel,25.70745808,425.0,72616.92314,125000,25,In-store
2020,Northeast,New York,New York,Men's Street Footwear,20.30324464,425.0,103494.9505,312250,50,In-store
2020,Northeast,New York,New York,Men's Athletic Footwear,16.62755776,900.0,291443.5243,135500,30,Outlet
2020,Northeast,New York,New York,Women's Street Footwear,15.35339068,950.0,165859.7766,133800,35,Outlet
2020,Northeast,New York,New York,Women's Athletic Footwear,17.94235166,825.0,124697.8282,129712,35,Outlet
2020,Northeast,New York,New York,Men's Apparel,21.76498737,900.0,167505.4902,162400,30,Outlet
2020,Northeast,New York,New York,Women's Apparel,18.97438707,425.0,111410.2338,125000,25,Outlet
2020,Northeast,New York,New York,Men's Street Footwear,12.70322207,425.0,124402.3862,305100,50,Outlet
2020,Northeast,New York,New York,Men's Athletic Footwear,28.20438935,925.0,217900.5565,138625,30,Outlet
2020,Northeast,New York,New York,Women's Street Footwear,33.39393355,950.0,207427.3792,133800,35,Outlet
2020,Northeast,New York,New York,Women's Athletic Footwear,10.05744438,800.0,238800.85,126600,35,Outlet
2020,Northeast,New York,New York,Men's Apparel,25.06515172,850.0,128915.0395,153100,30,Outlet
2020,Northeast,New York,New York,Women's Apparel,23.48312137,950.0,141598.814,118750,25,Outlet
2020,Northeast,New York,New York,Men's Street Footwear,22.3662045,425.0,117392.616,300000,50,Outlet
2020,Northeast,New York,New York,Men's Athletic Footwear,23.7585778,900.0,188799.37,135500,30,Outlet
2020,Northeast,New York,New York,Women's Street Footwear,20.38918765,900.0,125789.7561,126600,35,Outlet
2020,Northeast,New York,New York,Women's Athletic Footwear,8.867122306,825.0,112583.3511,129712,35,Outlet
2020,Northeast,New York,New York,Men's Apparel,5.453197848,825.0,229962.4321,148950,30,Outlet
2020,Northeast,New York,New York,Women's Apparel,10.21896882,950.0,125538.9443,118750,25,Outlet
2020,Northeast,New York,New York,Men's Street Footwear,21.28097162,425.0,162102.573,366320,50,Outlet
2020,Northeast,New York,New York,Men's Athletic Footwear,20.84308206,925.0,79481.72267,152087,30,Outlet
2020,Northeast,New York,New York,Women's Street Footwear,13.2995888,900.0,145543.7506,157500,35,Outlet
2020,Northeast,New York,New York,Women's Athletic Footwear,17.72667773,850.0,140807.8519,148250,35,Outlet
2020,Northeast,New York,New York,Men's Apparel,19.49275455,875.0,95001.86224,157250,30,Outlet
2020,Northeast,New York,New York,Women's Apparel,29.25139824,425.0,158134.2624,162500,25,Outlet
2020,Northeast,New York,New York,Men's Street Footwear,26.15290069,425.0,194328.5356,375500,50,Outlet
2020,Northeast,New York,New York,Men's Athletic Footwear,12.68369441,425.0,177797.3455,165500,30,Outlet
2020,Northeast,New York,New York,Women's Street Footwear,24.66958103,925.0,147824.2278,161625,35,Outlet
2020,Northeast,New York,New York,Women's Athletic Footwear,28.77214085,900.0,143759.8162,157500,35,Outlet
2020,Northeast,New York,New York,Men's Apparel,23.43928289,900.0,104755.7981,162400,30,Outlet
2020,Northeast,New York,New York,Women's Apparel,25.21697564,425.0,130303.3166,170825,25,Outlet
2020,Northeast,New York,New York,Men's Street Footwear,13.33443745,425.0,150465.4737,382650,50,Outlet
2020,Northeast,New York,New York,Men's Athletic Footwear,19.20188477,425.0,157822.0386,169637,30,Outlet
2020,Northeast,New York,New York,Women's Street Footwear,14.54310047,950.0,214834.4013,166750,35,Outlet
2020,Northeast,New York,New York,Women's Athletic Footwear,20.84811313,900.0,255262.8382,157500,35,Outlet
2020,Northeast,New York,New York,Men's Apparel,9.605438457,925.0,151941.2084,166550,30,Outlet
2020,Northeast,New York,New York,Women's Apparel,22.72731928,425.0,182698.9358,178150,25,Outlet
2020,Northeast,New York,New York,Men's Street Footwear,18.39956034,425.0,142423.5618,375500,50,Outlet
2020,Northeast,New York,New York,Men's Athletic Footwear,30.07392583,425.0,134102.8769,169637,30,Outlet
2020,Northeast,New York,New York,Women's Street Footwear,21.29470415,950.0,158153.6586,166750,35,Outlet
2020,Northeast,New York,New York,Women's Athletic Footwear,23.55341589,925.0,179988.2491,161625,35,Outlet
2021,West,Californ,Los Ange,Men's Street Footwear,12.16554774,475.0,94411.57084,85137,40,Outlet
2021,West,Californ,Los Ange,Men's Athletic Footwear,14.53228481,275.0,109502.9947,43237,35,Outlet
2021,West,Californ,Los Ange,Women's Street Footwear,15.20847838,275.0,104196.9498,33625,35,Outlet
2021,West,Californ,Los Ange,Women's Athletic Footwear,18.65524207,125.0,113793.4428,20000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,11.90895425,175.0,175211.6859,33625,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,22.42316753,275.0,222163.6173,61237,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,26.612388,525.0,108383.8286,94362,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,20.1798252,175.0,157818.3503,27875,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,20.6914629,225.0,117510.9588,27875,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,24.06573045,100.0,187955.0639,16000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,14.99462639,175.0,252357.1208,33625,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,15.15867623,275.0,35957.01452,61237,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,24.16153108,495.0,182071.8604,99475,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,20.58903052,200.0,95703.2103,35000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,14.68790561,225.0,133871.7072,31000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,16.6974703,75.0,183051.6893,13375,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,10.08932344,125.0,131050.9071,26500,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,17.47707953,225.0,160437.8419,56125,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,17.54173054,450.0,155944.9279,90250,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,14.98629991,150.0,78474.25894,26500,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,22.51889548,150.0,184783.7608,21000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,19.53791218,75.0,178629.4806,13375,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,15.79358993,100.0,181644.9746,21000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,16.90276149,225.0,185171.4035,56125,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,15.05318449,495.0,65106.15979,118970,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,7.444884895,200.0,109816.1563,38100,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,13.6342815,175.0,212085.65,30750,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,6.669038546,100.0,205096.1053,20000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,19.31772376,125.0,234859.0194,26500,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,14.43644426,250.0,133396.7066,81625,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,18.10176658,500.0,184383.3353,100500,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,17.78530838,250.0,98245.12924,39125,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,23.93271094,200.0,57615.7215,28000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,12.1984291,175.0,98448.8133,28000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,22.21150426,175.0,80650.53432,30750,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,25.35114133,350.0,162904.0911,96925,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,9.265278234,575.0,136212.3122,115875,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,21.10277213,325.0,130853.7961,51462,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,19.54601747,250.0,207665.6951,35000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,17.13289119,200.0,192654.2558,32000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,13.72833161,225.0,202865.9929,39125,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,10.45886111,400.0,38221.50845,110200,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,28.56764649,550.0,178376.5833,110750,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,21.41784371,325.0,267876.167,51462,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,14.18113465,250.0,170715.5246,35000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,22.39745646,225.0,80640.82383,36000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,20.06498188,200.0,73759.68685,35000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,10.80646159,375.0,237330.5545,103062,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,31.93192221,500.0,137368.2892,100500,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,17.75095235,300.0,137016.892,47350,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,11.37826699,200.0,109411.3975,28000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,19.17075286,175.0,84590.30526,28000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,25.44169255,175.0,35577.83752,30750,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,24.94407216,250.0,167647.5239,68375,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,19.53994273,425.0,108017.8512,102550,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,18.39565713,250.0,78044.7862,43250,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,22.2054661,150.0,121918.1823,26500,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,25.93313357,125.0,139042.1795,25250,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,18.26557309,125.0,183414.3184,26500,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,19.34179792,250.0,155207.0153,81625,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,19.15202469,400.0,247691.5208,96400,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,18.55701109,250.0,57529.02418,43250,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,22.97898636,195.0,160337.2282,34750,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,15.75189876,175.0,138916.8361,35750,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,33.06546189,150.0,165435.8359,31000,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,20.69493557,250.0,205237.1824,81625,50,Outlet
2021,Midwest,Illinois,Chicago,Men's Street Footwear,29.47957158,500.0,152972.3736,120000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,15.06702875,300.0,172827.7145,52500,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Street Footwear,14.9064022,250.0,80465.45033,43250,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,24.94732241,200.0,213036.5396,40000,40,Outlet
2021,Midwest,Illinois,Chicago,Men's Apparel,22.5731712,200.0,155178.9238,42200,35,Outlet
2021,Midwest,Illinois,Chicago,Women's Apparel,15.52564486,300.0,89569.66071,97950,50,Outlet
2021,South,Texas,Dallas,Men's Street Footwear,22.02649061,425.0,93695.10217,105912,55,Outlet
2021,South,Texas,Dallas,Men's Athletic Footwear,12.34164199,225.0,185749.0124,35012,35,Outlet
2021,South,Texas,Dallas,Women's Street Footwear,19.6600759,225.0,116287.0688,31875,40,Outlet
2021,South,Texas,Dallas,Women's Athletic Footwear,20.9236373,75.0,149512.0918,12000,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,36.47909814,125.0,159769.6292,24875,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,24.90973507,225.0,164625.2761,30012,30,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,26.32650297,475.0,131861.4384,117137,55,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,15.90641092,125.0,200991.0452,19625,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,19.81028761,175.0,162240.5927,24125,40,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,21.67744046,50.0,246032.7744,8000,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,19.92129978,125.0,106239.3106,24875,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,9.255224131,225.0,170639.6838,30012,30,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,24.58367603,445.0,122944.0517,122225,55,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,30.4153579,150.0,241391.9641,26500,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,30.58416601,175.0,179589.515,28000,40,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,21.49618304,25.0,167973.7281,4125,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,23.78006425,75.0,183908.1236,13500,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,25.12697679,175.0,161948.5087,21750,25,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,19.06036573,450.0,257695.899,112250,50,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,20.79706064,150.0,178929.5336,22500,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,13.9486037,150.0,107236.7716,21000,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,10.09921279,75.0,110894.6726,11375,35,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,20.55434928,75.0,167285.7261,13500,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,12.33609831,200.0,153768.8042,25000,25,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,17.67466663,470.0,176681.5974,141820,50,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,30.54659779,175.0,228174.0355,31050,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,12.84068144,150.0,201100.7228,28250,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,20.89201801,100.0,183541.425,19500,35,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,23.47814848,125.0,182428.6379,24125,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,32.44537067,250.0,173366.2046,52750,30,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,22.71724922,500.0,193922.7453,178250,55,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,15.47035777,250.0,178884.0747,52500,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,23.83901861,175.0,253327.0611,38625,40,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,20.48588688,150.0,74760.27358,33250,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,16.11891483,150.0,226872.9795,34750,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,18.55689533,300.0,251620.8165,63100,30,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,18.32783543,500.0,120181.0222,178250,55,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,16.11185291,300.0,114368.3549,63800,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,24.16044505,225.0,238926.7154,49237,40,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,17.58562854,175.0,128476.5787,38625,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,22.16926157,200.0,87040.49716,45300,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,22.51522849,375.0,187779.7088,78625,30,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,17.75564124,525.0,123309.6684,187412,55,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,10.328456,300.0,171416.4742,63800,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,20.14756652,225.0,61395.98087,49237,40,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,22.71345685,200.0,180320.5027,44100,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,21.69552429,175.0,160702.4884,39137,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,27.32643719,350.0,249817.147,73450,30,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,27.57064392,475.0,129132.1461,154087,50,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,13.63067955,275.0,189980.1543,41375,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,13.70913221,200.0,219684.8447,31000,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,12.77070049,175.0,185950.1187,27875,35,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,1.731649945,125.0,-26041.28262,20875,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,7.694437165,225.0,53621.98532,33350,25,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,19.38367006,400.0,99987.32392,120400,50,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,27.2409445,225.0,180001.8979,33125,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,18.39112117,125.0,208363.4311,21250,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,24.34733051,100.0,192421.8857,17000,35,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,19.12373928,100.0,205794.4898,18000,30,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,15.5595391,225.0,70573.27279,36462,25,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,13.81236893,375.0,245380.4977,144625,55,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,16.17050893,200.0,231611.7174,42200,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,20.35509393,195.0,150490.8154,46170,40,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,19.83059098,175.0,157250.4915,42050,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,17.74768534,150.0,181687.0606,36050,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Apparel,8.023795255,250.0,146827.031,56875,30,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Street Footwear,18.96113602,475.0,296188.0533,182325,55,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,22.65560243,275.0,163585.4738,57650,35,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Street Footwear,12.65185468,225.0,141098.0597,54350,40,Outlet
2021,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,24.16136079,175.0,100793.3173,42050,40,Outlet
2021,Northeast,Pennsylv,Philadel,Men's Apparel,8.616253898,175.0,165961.6156,42225,35,Outlet
2020,Northeast,Pennsylv,Philadel,Women's Apparel,21.85061123,275.0,133707.5079,61062,30,Outlet
2020,West,Washingt,Seattle,Men's Street Footwear,20.76699676,425.0,243515.5175,212725,45,In-store
2020,West,Washingt,Seattle,Men's Athletic Footwear,19.58703534,850.0,145096.4792,133825,35,In-store
2020,West,Washingt,Seattle,Women's Street Footwear,16.73459622,850.0,231296.2584,74975,25,In-store
2020,West,Washingt,Seattle,Women's Athletic Footwear,18.11027817,700.0,122320.7365,84800,30,In-store
2020,Southeast,Florida,Miami,Men's Apparel,18.05522462,750.0,153008.2807,144125,35,In-store
2020,Southeast,Florida,Miami,Women's Apparel,31.19952061,850.0,192181.8226,191825,50,In-store
2020,Southeast,Florida,Miami,Men's Street Footwear,22.36620698,425.0,120361.4578,222950,45,In-store
2020,Southeast,Florida,Miami,Men's Athletic Footwear,25.422013,750.0,42482.75036,118375,35,In-store
2020,Southeast,Florida,Miami,Women's Street Footwear,14.17468199,800.0,170216.7833,70800,25,In-store
2020,Southeast,Florida,Miami,Men's Apparel,21.76428087,750.0,71843.09851,144125,35,In-store
2020,Southeast,Florida,Miami,Women's Apparel,9.415473212,850.0,135222.2128,191825,50,In-store
2020,Southeast,Florida,Miami,Men's Street Footwear,11.07658892,425.0,172381.8473,216815,45,In-store
2020,Southeast,Florida,Miami,Men's Athletic Footwear,6.95264644,750.0,114252.646,118375,35,In-store
2020,Southeast,Florida,Miami,Women's Street Footwear,16.24089793,775.0,235327.5231,67712,25,In-store
2020,Southeast,Florida,Miami,Women's Athletic Footwear,11.82783823,625.0,83863.51868,75500,30,In-store
2020,Southeast,Florida,Miami,Men's Apparel,25.88653802,675.0,233870.1171,129712,35,In-store
2020,Southeast,Florida,Miami,Women's Apparel,25.03385298,775.0,136917.1663,174487,50,In-store
2020,Southeast,Florida,Miami,Men's Street Footwear,8.795189858,425.0,194629.725,207612,45,In-store
2020,Southeast,Florida,Miami,Men's Athletic Footwear,23.00309403,725.0,123444.1447,114262,35,In-store
2020,Southeast,Florida,Miami,Women's Athletic Footwear,18.17906222,775.0,187423.3657,104487,30,In-store
2020,Southeast,Florida,Miami,Men's Apparel,25.6724633,750.0,206530.8429,144125,35,In-store
2020,Southeast,Florida,Miami,Women's Apparel,17.73590288,925.0,213466.5835,277550,50,In-store
2020,Southeast,Florida,Miami,Men's Street Footwear,23.59313591,425.0,138526.4235,259775,45,In-store
2020,Southeast,Florida,Miami,Men's Athletic Footwear,32.02259814,850.0,103314.581,148250,35,In-store
2020,Southeast,Florida,Miami,Men's Apparel,10.72438277,775.0,40527.28942,176037,35,In-store
2020,Southeast,Florida,Miami,Women's Apparel,22.78550253,875.0,196767.2412,306125,50,In-store
2020,Southeast,Florida,Miami,Men's Street Footwear,16.21504209,450.0,142970.8812,55575,35,In-store
2020,Southeast,Florida,Miami,Men's Athletic Footwear,11.6754602,250.0,154710.2889,26750,30,In-store
2020,Southeast,Florida,Miami,Women's Street Footwear,16.072623,250.0,137780.0329,18250,30,In-store
2020,Southeast,Florida,Miami,Women's Athletic Footwear,17.19516972,100.0,191212.0837,10000,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Apparel,31.75029724,150.0,182575.2273,20750,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Apparel,13.06980439,250.0,158775.0606,39750,45,In-store
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,19.03635348,500.0,98284.16346,61750,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,14.60468594,150.0,154318.9642,15250,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,16.01658334,200.0,36456.18531,15000,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,23.96183193,75.0,162158.1697,7250,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Apparel,28.63253855,150.0,136336.4867,20750,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Apparel,16.8259519,225.0,210568.9849,35875,45,In-store
